SENT#,WORD,POS,NER,TAG
199,Bệnh viện,N,B-LOC,B-HOS
199,Đà Nẵng,Np,I-LOC,I-HOS
199,",",CH,O,
199,vào,V,O,
199,viện,N,B-LOC,
199,hôm,N,I-LOC,
199,22/3,M,I-LOC,B-TIME
199,.,CH,O,
200,BN154,Np,B-PER,B-BN
200,(,CH,O,
200,23,M,O,B-AGE
200,tuổi,N,O,
200,),CH,O,
200,",",CH,O,
200,điều trị,V,O,B-R
200,tại,E,O,
200,bệnh viện,N,B-LOC,B-HOS
200,Lao,Np,I-LOC,I-HOS
200,và,C,O,I-HOS
200,bệnh,N,O,I-HOS
200,Phổi,Np,B-PER,I-HOS
200,Cần Thơ,Np,I-PER,I-HOS
200,",",CH,O,
200,vào,V,O,
200,viện,N,B-LOC,
200,hôm,N,I-LOC,
200,24/3,M,I-LOC,B-TIME
200,.,CH,O,
201,hai,M,O,
201,BN117,Np,B-PER,B-BN
201,và,C,O,
201,118,N,O,
201,điều trị,V,O,B-BN
201,tại,E,O,
201,Bệnh viện,N,B-LOC,B-HOS
201,Đa khoa,N,I-LOC,I-HOS
201,Tây Ninh,Np,I-LOC,I-HOS
201,",",CH,O,
201,vào,V,O,
201,viện,N,B-LOC,
201,hôm,N,I-LOC,
201,22/3,M,I-LOC,B-TIME
201,.,CH,O,
202,THÔNG BÁO,Np,B-PER,
202,VỀ,Np,B-PER,
202,BN241,Np,I-PER,B-BN
202,(,CH,O,
202,BN241,Np,B-LOC,B-BN
202,),CH,O,
202,:,CH,O,
202,BN,Np,B-PER,
202,nam,N,O,B-SEX
202,",",CH,O,
202,20,M,O,B-AGE
202,tuổi,N,O,
202,",",CH,O,
202,ở,E,O,
202,phường,N,B-LOC,B-ADD
202,Thảo Điền,Np,I-LOC,I-ADD
202,",",CH,O,I-ADD
202,quận,N,B-LOC,I-ADD
202,2,M,I-LOC,I-ADD
202,",",CH,O,I-ADD
202,TP.,Ny,B-LOC,I-ADD
202,HCM,Np,I-LOC,I-ADD
202,",",CH,O,
202,là,V,O,B-R
202,du học sinh,N,O,I-R
202,tại,E,O,
202,Anh,Np,B-LOC,B-LOC
202,.,CH,O,
203,Ngày,N,O,
203,21/3,M,O,B-TIME
203,",",CH,O,
203,BN,Np,B-PER,B-BN
203,từ,E,O,B-R
203,London,Np,B-LOC,B-LOC
203,lên,V,O,
203,chuyến,N,O,
203,bay,V,O,
203,của,E,O,
203,Vietnam Airlines,Np,B-ORG,
203,số hiệu,N,B-LOC,
203,VN0050,Np,I-LOC,B-FLIGHT
203,",",CH,O,
203,số,N,O,
203,ghế,N,O,
203,5A,N,O,
203,",",CH,O,
203,về,V,O,B-R
203,tới,E,O,
203,sân bay,N,B-LOC,B-LOC
203,Cần Thơ,Np,I-LOC,I-LOC
203,ngày,N,O,
203,22/3,M,O,B-TIME
203,.,CH,O,
204,THÔNG BÁO,Np,B-PER,
204,VỀ,Np,B-PER,
204,BN240,Np,I-PER,B-BN
204,:,CH,O,
204,BN nữ,N,O,B-SEX
204,",",CH,O,
204,29,M,O,B-AGE
204,tuổi,N,O,
204,",",CH,O,
204,ở,E,O,
204,huyện,N,B-LOC,B-ADD
204,Lục Nam,Np,I-LOC,I-ADD
204,",",CH,O,I-ADD
204,tỉnh,N,B-LOC,I-ADD
204,Bắc Giang,Np,I-LOC,I-ADD
204,",",CH,O,
204,làm việc,V,O,B-R
204,tại,E,O,
204,Bangkok,Np,B-LOC,B-LOC
204,",",CH,O,I-LOC
204,Thái Lan,Np,B-LOC,I-LOC
204,.,CH,O,
205,Ngày,N,O,
205,19/3,M,O,B-TIME
205,",",CH,O,
205,trước,E,O,
205,khi,N,O,
205,về,V,O,
205,Việt Nam,Np,B-LOC,
205,",",CH,B-LOC,
205,BN240,Np,I-LOC,B-BN
205,có,V,O,
205,tham gia,V,O,
205,buổi,N,O,
205,liên hoan,V,O,B-R
205,với,E,O,
205,gia đình,N,B-LOC,B-LOC
205,BN166,Np,I-LOC,B-BN
205,.,CH,O,
206,Ngày,N,O,
206,20/3,M,O,B-TIME
206,",",CH,O,
206,BN,Np,B-PER,B-BN
206,đáp,V,O,
206,chuyến,N,O,
206,bay,V,O,
206,VN618,Np,B-LOC,B-FLIGHT
206,",",CH,O,
206,ghế,N,O,
206,28B,N,O,
206,về,E,O,B-R
206,Hà Nội,Np,B-LOC,B-LOC
206,.,CH,O,
207,Sau,N,O,
207,khi,N,O,
207,nhập cảnh,V,O,
207,",",CH,O,
207,BN,Np,B-PER,B-BN
207,được,V,O,
207,đưa,V,O,
207,đến,E,O,
207,khu,N,O,
207,cách ly,V,O,B-R
207,tập trung,V,O,
207,tại,E,O,
207,Lữ đoàn,N,B-LOC,B-LOC
207,241,N,I-LOC,I-LOC
207,",",CH,I-LOC,I-LOC
207,xã,N,I-LOC,I-LOC
207,Quỳnh Lưu,Np,I-LOC,I-LOC
207,",",CH,O,I-LOC
207,huyện,N,B-LOC,I-LOC
207,Nho Quan,Np,I-LOC,I-LOC
207,",",CH,O,I-LOC
207,tỉnh,N,B-LOC,I-LOC
207,Ninh Bình,Np,I-LOC,I-LOC
207,.,CH,O,
208,Ngày,N,O,
208,1/4,M,O,B-TIME
208,",",CH,O,
208,BN,Np,B-PER,B-BN
208,được,V,O,
208,chuyển,V,O,B-R
208,điều trị,V,O,I-R
208,tại,E,O,
208,Khoa,Np,B-LOC,B-HOS
208,Truyền nhiễm,N,B-LOC,I-HOS
208,BVĐK,Np,I-LOC,I-HOS
208,tỉnh,N,B-LOC,I-HOS
208,Ninh Bình,Np,I-LOC,I-HOS
208,.,CH,O,
209,6,M,O,
209,trường hợp,N,O,
209,ở,V,O,
209,cùng,A,O,
209,phòng,N,O,
209,với,E,O,
209,BN,Np,B-PER,
209,tại,E,O,
209,khu,N,O,
209,cách ly,V,O,
209,được,V,O,
209,lấy,V,O,
209,mẫu,N,O,
209,xét nghiệm,V,O,
209,trong,E,O,
209,đêm,N,O,
209,1/4,V,O,B-TIME
209,và,C,O,
209,đều,R,O,
209,có,V,O,
209,kết quả,N,O,
209,âm tính,A,O,B-STATUS
209,.,CH,O,
210,THÔNG BÁO,Np,O,
210,VỀ,Np,B-LOC,
210,2,M,I-LOC,
210,BN238,Np,I-LOC,B-BN
210,",",CH,O,
210,BN239,Np,B-LOC,B-BN
210,:,CH,B-LOC,
210,BN238,Np,I-LOC,B-BN
210,-,CH,O,
210,nữ,N,O,B-SEX
210,",",CH,O,
210,17,M,O,B-AGE
210,tuổi,N,O,
210,",",CH,O,
210,ở,E,O,
210,thị trấn,N,B-LOC,B-ADD
210,Thạch Hà,Np,I-LOC,I-ADD
210,",",CH,O,I-ADD
210,huyện,N,B-LOC,I-ADD
210,Thạch Hà,Np,I-LOC,I-ADD
210,",",CH,O,I-ADD
210,tỉnh,N,B-LOC,I-ADD
210,Hà Tĩnh,Np,I-LOC,I-ADD
210,",",CH,O,
210,là,V,O,B-R
210,lao động,N,O,I-R
210,tự do,A,O,I-R
210,tại,E,O,
210,Thái Lan,Np,B-LOC,B-LOC
210,",",CH,O,
210,trước,N,O,
210,đó,P,O,
210,có,V,O,
210,ở,V,O,B-R
210,cùng,C,O,I-R
210,bạn,N,B-LOC,
210,(,CH,I-LOC,
210,BN210,Np,I-LOC,B-BN
210,),CH,O,
210,tại,E,O,
210,Thái Lan,Np,B-LOC,
210,",",CH,B-LOC,
210,ngày,N,I-LOC,
210,17/3,M,I-LOC,B-TIME
210,đi,V,O,
210,xe,N,O,
210,ô tô,V,O,
210,từ,E,O,B-R
210,Bangkok,Np,B-LOC,B-LOC
210,về,E,O,B-R
210,Việt Nam,Np,B-LOC,B-LOC
210,",",CH,O,
210,ngày,N,O,
210,18/3,M,O,B-TIME
210,nhập cảnh,N,O,B-R
210,qua,V,O,
210,cửa khẩu,N,B-LOC,B-LOC
210,Cha Lo,Np,I-LOC,I-LOC
210,",",CH,O,I-LOC
210,tỉnh,N,O,I-LOC
210,Quảng Bình,Np,B-LOC,I-LOC
210,",",CH,O,
210,hiện,N,O,B-TIME
210,đang,R,O,
210,được,V,O,
210,cách ly,V,O,B-R
210,và,C,O,
210,điều trị,V,O,B-R
210,tại,E,O,
210,BVĐK,Np,B-LOC,B-HOS
210,Cầu Treo,Np,B-LOC,I-HOS
210,",",CH,O,I-HOS
210,huyện,N,O,I-HOS
210,Hương Sơn,Np,B-LOC,I-HOS
210,",",CH,O,I-HOS
210,Hà Tĩnh,Np,B-LOC,I-HOS
210,",",CH,O,
210,tình trạng,N,O,
210,sức khoẻ,N,O,
210,ổn định,A,O,
210,.,CH,O,
211,BN239,Np,B-PER,B-BN
211,-,CH,O,
211,nam,N,O,B-SEX
211,",",CH,O,
211,71,M,O,B-AGE
211,tuổi,N,O,
211,",",CH,O,
211,ở,E,O,
211,An Hoà,Np,B-LOC,B-ADD
211,",",CH,B-LOC,I-ADD
211,Tam Dương,Np,I-LOC,I-ADD
211,",",CH,O,I-ADD
211,tỉnh,N,B-LOC,I-ADD
211,Vĩnh Phúc,Np,I-LOC,I-ADD
211,",",CH,O,
211,ngày,N,O,
211,11/3,V,O,B-TIME
211,đi,V,O,
211,khám,V,O,B-R
211,",",CH,O,
211,điều trị,V,O,B-R
211,tại,E,O,
211,Bệnh viện,N,B-LOC,B-HOS
211,Bạch Mai,Np,I-LOC,I-HOS
211,và,C,O,
211,về,V,O,
211,trong,E,O,
211,ngày,N,O,
211,",",CH,O,
211,ngày,N,B-LOC,
211,18/3,M,I-LOC,B-TIME
211,khám,V,O,
211,lại,V,O,
211,",",CH,O,
211,ngày,N,B-LOC,
211,19/3,M,I-LOC,B-TIME
211,quay,V,O,B-R
211,lại,V,O,B-R
211,Vĩnh Phúc,Np,B-LOC,B-LOC
211,",",CH,O,
211,trong,E,O,
211,thời gian,N,O,
211,khám,V,O,
211,có,V,O,
211,mua,V,O,
211,đồ,N,O,
211,ăn,V,O,
211,ở,E,O,
211,căng tin,N,O,
211,",",CH,O,
211,hiện,N,O,B-TIME
211,đang,R,O,
211,được,V,O,
211,cách ly,V,O,B-R
211,và,C,O,
211,điều trị,V,O,B-R
211,tại,E,O,
211,BV,Np,B-LOC,B-HOS
211,Bệnh,Np,B-LOC,I-HOS
211,nhiệt đới,N,B-LOC,I-HOS
211,Trung ương,N,I-LOC,I-HOS
211,cơ sở,N,I-LOC,I-HOS
211,2,M,I-LOC,I-HOS
211,.,CH,O,
212,THÔNG BÁO,Np,B-PER,
212,VỀ,Np,I-PER,
212,BN234,Np,I-PER,B-BN
212,",",CH,O,
212,BN237,Np,B-LOC,B-BN
212,:,CH,B-LOC,
212,BN234,Np,I-LOC,B-BN
212,:,CH,O,
212,nữ,N,O,B-SEX
212,",",CH,O,
212,69,M,O,B-AGE
212,tuổi,N,O,
212,",",CH,O,
212,quốc tịch,N,B-LOC,
212,Việt Nam,Np,I-LOC,B-NAT
212,",",CH,O,
212,có,V,O,
212,địa chỉ,N,O,
212,tại,E,O,
212,huyện,N,B-LOC,B-ADD
212,Buôn Đôn,Np,I-LOC,I-ADD
212,",",CH,O,I-ADD
212,tỉnh,N,B-LOC,I-ADD
212,Đăk Lăk,Np,I-LOC,I-ADD
212,.,CH,O,
213,Ngày,N,O,
213,17/3,M,O,B-TIME
213,",",CH,O,
213,BN,Np,B-PER,B-BN
213,từ,E,O,B-R
213,Paris,Np,B-LOC,B-LOC
213,về,E,O,B-R
213,Việt Nam,Np,B-LOC,B-LOC
213,trên,E,O,
213,chuyến,N,O,
213,bay,V,O,
213,của,E,O,
213,Vietnam Airlines,Np,B-PER,
213,",",CH,O,
213,số hiệu,N,B-LOC,
213,VN2106,Np,I-LOC,B-FLIGHT
213,",",CH,O,
213,số,N,B-LOC,
213,ghế,N,I-LOC,
213,45,M,I-LOC,
213,và,C,O,
213,nhập cảnh,V,O,B-R
213,tại,E,O,
213,Sân bay,N,B-LOC,B-LOC
213,Tân Sơn Nhất,Np,I-LOC,I-LOC
213,ngày,N,O,
213,18/3,M,O,B-TIME
213,.,CH,O,
214,BN235,Np,B-PER,B-BN
214,:,CH,O,
214,nam,N,O,B-SEX
214,",",CH,O,
214,25,M,O,B-AGE
214,tuổi,N,O,
214,",",CH,O,
214,quốc tịch,N,B-LOC,
214,Anh,Np,I-LOC,B-NAT
214,.,CH,O,
215,Ngày,N,O,
215,14/3/2020,M,O,B-TIME
215,có,V,O,
215,đi,V,O,B-R
215,quán,N,B-LOC,B-LOC
215,Bar Buddha,Np,I-LOC,I-LOC
215,(,CH,O,I-LOC
215,TP.,Ny,B-LOC,I-LOC
215,Hồ Chí Minh,Np,I-LOC,I-LOC
215,),CH,O,I-LOC
215,.,CH,O,
216,BN236,Np,B-PER,B-BN
216,:,CH,O,
216,nữ,N,O,B-SEX
216,",",CH,O,
216,26,M,O,B-AGE
216,tuổi,N,O,
216,",",CH,O,
216,quốc tịch,N,B-LOC,
216,Anh,Np,I-LOC,B-NAT
216,",",CH,O,
216,địa chỉ,N,O,
216,lưu trú,V,O,
216,tại,E,O,
216,phường,N,B-LOC,B-ADD
216,Thảo Điền,Np,I-LOC,I-ADD
216,",",CH,O,I-ADD
216,Quận,Np,I-LOC,I-ADD
216,2,M,I-LOC,I-ADD
216,",",CH,O,I-ADD
216,TP.,Ny,B-PER,I-ADD
216,Hồ Chí Minh,Np,I-PER,I-ADD
216,.,CH,O,
217,Ngày,N,O,
217,14/3,M,O,B-TIME
217,",",CH,O,
217,BN,Np,B-PER,B-BN
217,đi,V,O,B-R
217,quán,N,B-LOC,B-LOC
217,bar,FW,I-LOC,I-LOC
217,Buddha,Np,I-LOC,I-LOC
217,",",CH,O,
217,tiếp xúc,V,O,
217,với,E,O,
217,trường hợp,N,B-LOC,
217,bệnh,N,I-LOC,
217,COVID,Np,I-LOC,
217,-,CH,O,
217,19,M,O,
217,.,CH,O,
218,BN237,Np,B-PER,B-BN
218,:,CH,O,
218,nam,N,O,B-SEX
218,",",CH,O,
218,64,M,O,B-AGE
218,tuổi,N,O,
218,",",CH,O,
218,quốc tịch,N,B-LOC,
218,Thụy Điển,Np,I-LOC,B-NAT
218,",",CH,O,
218,đến,V,O,B-R
218,Việt Nam,Np,B-LOC,B-LOC
218,từ,E,O,B-TIME
218,cuối,N,B-LOC,I-TIME
218,tháng,N,I-LOC,I-TIME
218,12/20,M,I-LOC,I-TIME
218,19,M,O,I-TIME
218,",",CH,O,
218,di chuyển,V,O,
218,nhiều,A,O,
218,địa điểm,N,O,
218,và,C,O,
218,quay,V,O,B-R
218,lại,V,O,B-R
218,Hà Nội,Np,B-LOC,
218,từ,E,O,B-TIME
218,22/3,N,O,I-TIME
218,đến,E,O,I-TIME
218,nay,P,O,I-TIME
218,.,CH,O,
219,THÔNG BÁO,Np,B-PER,
219,VỀ,Np,I-PER,
219,6,M,O,
219,CA,Np,B-MISC,
219,BỆNH,Np,I-MISC,
219,TỪ,E,O,
219,228,N,B-LOC,
219,ĐẾN,Np,I-LOC,
219,233,V,O,
219,:,CH,O,
219,BN228,Np,B-LOC,B-BN
219,(,CH,O,
219,BN228,Ny,O,B-BN
219,),CH,O,
219,-,CH,O,
219,nam,N,O,B-SEX
219,",",CH,O,
219,29,M,O,B-AGE
219,tuổi,N,O,
219,",",CH,O,
219,ở,E,O,
219,Bắc Giang,Np,B-LOC,B-ADD
219,",",CH,O,
219,nhập cảnh,V,O,
219,ngày,N,B-LOC,
219,20/3,M,I-LOC,B-TIME
219,.,CH,O,
220,BN229,Np,B-PER,B-BN
220,-,CH,O,
220,nữ,N,O,B-SEX
220,",",CH,O,
220,30,M,O,B-AGE
220,tuổi,N,O,
220,",",CH,O,
220,ở,E,O,
220,Hà Tĩnh,Np,B-LOC,B-ADD
220,",",CH,O,
220,nhập cảnh,V,O,
220,ngày,N,B-LOC,
220,20/3,M,I-LOC,B-TIME
220,.,CH,O,
221,BN230,Np,B-PER,B-BN
221,-,CH,O,
221,nữ,N,O,B-SEX
221,",",CH,O,
221,28,M,O,B-AGE
221,tuổi,N,O,
221,",",CH,O,
221,ở,E,O,
221,Hà Tĩnh,Np,B-LOC,B-ADD
221,",",CH,O,
221,nhập cảnh,V,O,
221,ngày,N,B-LOC,
221,20/3,M,I-LOC,B-TIME
221,.,CH,O,
222,BN231,Np,B-PER,B-BN
222,-,CH,O,
222,nữ,N,O,B-SEX
222,",",CH,O,
222,57,M,O,B-AGE
222,tuổi,N,O,
222,",",CH,O,
222,ở,E,O,
222,xã,N,B-LOC,B-ADD
222,Kim Lư,Np,I-LOC,I-ADD
222,",",CH,O,I-ADD
222,huyện,N,B-LOC,I-ADD
222,Na Rì,Np,I-LOC,I-ADD
222,",",CH,O,I-ADD
222,tỉnh,N,B-LOC,I-ADD
222,Bắc Kạn,Np,I-LOC,I-ADD
222,",",CH,O,
222,là,V,O,B-R
222,nhân viên,N,B-LOC,I-R
222,Công ty,N,I-LOC,B-LOC
222,Trường Sinh,Np,I-LOC,I-LOC
222,",",CH,O,
222,cùng,A,O,
222,đoàn,N,O,
222,của,E,O,
222,BV,Np,B-PER,
222,Bạch Mai,Np,I-PER,
222,công tác,V,O,B-R
222,tại,E,O,
222,tỉnh,N,B-LOC,B-LOC
222,Hà Nam,Np,I-LOC,I-LOC
222,ngày,N,O,
222,27/3,M,O,B-TIME
222,.,CH,O,
223,BN232,Np,B-PER,B-BN
223,-,CH,O,
223,nam,N,O,B-SEX
223,",",CH,O,
223,67,M,O,B-AGE
223,tuổi,N,O,
223,",",CH,O,
223,ở,E,O,
223,Bà Rịa,Np,B-LOC,B-ADD
223,-,CH,B-LOC,I-ADD
223,Vũng Tàu,Np,I-LOC,I-ADD
223,",",CH,O,
223,từ,E,O,
223,nước ngoài,N,O,
223,về,V,O,
223,trên,E,O,
223,chuyến,N,B-LOC,
223,bay,V,I-LOC,
223,SU290,Np,I-LOC,B-FLIGHT
223,",",CH,O,
223,nhập cảnh,V,O,
223,ngày,N,B-LOC,
223,27/3,M,I-LOC,B-TIME
223,.,CH,O,
224,BN233,Np,B-PER,B-BN
224,-,CH,O,
224,nữ,N,O,B-SEX
224,",",CH,O,
224,24,M,O,B-AGE
224,tuổi,N,O,
224,",",CH,O,
224,ở,E,O,
224,Diễn Châu,Np,B-LOC,B-ADD
224,",",CH,B-LOC,I-ADD
224,Nghệ An,Np,I-LOC,I-ADD
224,",",CH,O,
224,từ,E,O,
224,nước ngoài,N,O,
224,về,V,O,
224,trên,E,O,
224,chuyến,N,B-LOC,
224,bay,V,I-LOC,
224,SU290,Np,I-LOC,B-FLIGHT
224,",",CH,O,
224,nhập cảnh,V,O,
224,ngày,N,B-LOC,
224,27/3,M,I-LOC,B-TIME
224,.,CH,O,
225,Các,L,O,
225,BN BN228,Np,B-PER,B-BN
225,",",CH,O,
225,BN229,Np,B-LOC,B-BN
225,",",CH,B-LOC,
225,BN230,Np,I-LOC,B-BN
225,",",CH,O,
225,BN232,Np,B-LOC,B-BN
225,",",CH,B-LOC,
225,BN233,Np,I-LOC,B-BN
225,đều,R,O,
225,đã,R,O,
225,được,V,O,
225,cách ly,V,O,
225,ngay,T,O,
225,sau,N,O,
225,khi,N,O,
225,nhập cảnh,V,O,
225,.,CH,O,
226,THÔNG BÁO,Np,B-PER,
226,VỀ,Np,I-PER,
226,BN223,Np,I-PER,B-BN
226,",",CH,O,
226,BN227,Np,B-LOC,B-BN
226,:,CH,B-LOC,
226,BN223,Np,I-LOC,B-BN
226,:,CH,O,
226,nữ,N,O,B-SEX
226,",",CH,O,
226,29,M,O,B-AGE
226,tuổi,N,O,
226,",",CH,O,
226,địa chỉ,N,O,
226,:,CH,O,
226,Hải,Np,B-PER,B-ADD
226,Hậu,Np,I-PER,I-ADD
226,",",CH,O,I-ADD
226,Nam Định,Np,I-LOC,I-ADD
226,",",CH,O,
226,chăm sóc,V,O,B-R
226,người thân,N,O,I-R
226,tại,E,O,
226,Khoa,Np,B-LOC,B-HOS
226,Phục hồi,V,O,I-HOS
226,chức năng,N,O,I-HOS
226,",",CH,O,I-HOS
226,Bệnh viện,N,B-LOC,I-HOS
226,Bạch Mai,Np,I-LOC,I-HOS
226,từ,E,O,B-TIME
226,11/3,N,O,I-TIME
226,.,CH,O,
227,Từ,E,O,B-TIME
227,11/3,M,O,I-TIME
227,-,CH,O,I-TIME
227,24/3,N,B-LOC,I-TIME
227,BN,Np,I-LOC,B-BN
227,thường xuyên,A,O,
227,đi,V,O,
227,ăn uống,V,O,
227,và,C,O,
227,mua,V,O,
227,đồ,N,O,
227,tạp hoá,N,O,
227,ở,E,O,
227,căng tin,N,O,
227,",",CH,O,
227,có,V,O,
227,tiếp xúc,V,O,
227,với,E,O,
227,đội,N,O,
227,cung cấp,V,O,
227,nước,N,O,
227,sôi,V,O,
227,của,E,O,
227,Công ty,N,B-LOC,
227,Trường Sinh,Np,I-LOC,
227,.,CH,O,
228,BN224,Np,B-PER,B-BN
228,:,CH,O,
228,nam,N,O,B-SEX
228,",",CH,O,
228,39,M,O,B-AGE
228,tuổi,N,O,
228,",",CH,O,
228,quốc tịch,N,B-LOC,
228,Brazil,Np,I-LOC,B-NAT
228,",",CH,O,
228,có,V,O,
228,địa chỉ,N,O,
228,tại,E,O,B-ADD
228,phường,N,B-LOC,I-ADD
228,Thảo Điền,Np,I-LOC,I-ADD
228,",",CH,O,I-ADD
228,Q.,Ny,B-LOC,I-ADD
228,2,M,I-LOC,I-ADD
228,",",CH,O,I-ADD
228,TP,Ny,O,I-ADD
228,Hồ Chí Minh,Np,B-PER,I-ADD
228,.,CH,O,
229,BN,Np,B-PER,B-BN
229,có,V,O,
229,thời gian,N,O,
229,sống,V,O,B-R
229,cùng,A,O,I-R
229,phòng,N,O,
229,với,E,O,
229,BN158,Np,B-PER,B-BN
229,tại,E,O,
229,chung cư,N,B-LOC,B-LOC
229,Masteri,Np,I-LOC,I-LOC
229,",",CH,O,
229,không,R,O,
229,có,V,O,
229,triệu chứng,N,O,
229,lâm sàng,V,O,
229,.,CH,O,
230,BN225,Np,B-PER,B-BN
230,:,CH,O,
230,nam,N,O,B-SEX
230,",",CH,O,
230,35,M,O,B-AGE
230,tuổi,N,O,
230,",",CH,O,
230,quê,N,B-LOC,
230,An Đông,Np,I-LOC,B-ADD
230,",",CH,O,I-ADD
230,An Dương,Np,B-LOC,I-ADD
230,",",CH,B-LOC,I-ADD
230,Hải Phòng,Np,I-LOC,I-ADD
230,",",CH,O,
230,làm việc,V,O,B-R
230,ở,E,O,
230,Matxcova Nga,Np,B-LOC,B-LOC
230,10,M,O,
230,năm,N,O,
230,nay,P,O,
230,",",CH,O,
230,về,V,O,
230,nước,N,O,
230,trên,E,O,
230,chuyến,N,O,
230,bay,V,O,
230,SU290,Np,B-LOC,B-FLIGHT
230,ghế,N,O,
230,50D,M,O,
230,ngày,N,B-LOC,
230,25/3/2020,M,I-LOC,B-TIME
230,và,C,O,
230,được,V,O,
230,cách ly,V,O,B-R
230,tại,E,O,
230,Đại học FPT,M,O,B-LOC
230,-,CH,O,I-LOC
230,Hòa Lạc,Np,B-LOC,I-LOC
230,",",CH,B-LOC,I-LOC
230,Thạch Thất,Np,I-LOC,I-LOC
230,.,CH,O,
231,BN226,Np,B-PER,B-BN
231,:,CH,O,
231,nam,N,O,B-SEX
231,",",CH,O,
231,22,M,O,B-AGE
231,tuổi,N,O,
231,",",CH,O,
231,về,V,O,
231,nước,N,O,
231,cùng,A,O,B-R
231,chuyến,N,O,I-R
231,bay,V,O,I-R
231,với,E,O,
231,BN212,Np,B-PER,B-BN
231,ngày,N,O,
231,27/3,M,O,B-TIME
231,và,C,O,
231,được,V,O,
231,cách ly,V,O,B-R
231,tại,E,O,
231,Trường Văn hóa,N,B-LOC,B-LOC
231,Nghệ thuật,N,I-LOC,I-LOC
231,Vĩnh Phúc,Np,I-LOC,I-LOC
231,.,CH,O,
232,BN227,Np,B-PER,B-BN
232,:,CH,O,
232,nam,N,O,B-SEX
232,",",CH,O,
232,31,M,O,B-AGE
232,tuổi,N,O,
232,",",CH,O,
232,là,V,O,B-R
232,con,N,B-LOC,I-R
232,của,E,I-LOC,I-R
232,BN209,Np,I-LOC,B-BN
232,",",CH,O,
232,có,V,O,
232,tiếp xúc,V,O,B-R
232,gần,A,O,I-R
232,tại,E,O,
232,gia đình,N,O,
232,trong,E,O,
232,khoảng,N,O,
232,thời gian,N,O,
232,từ,E,O,
232,16-25,M,O,
232,/,CH,O,
232,3,M,O,
232,.,CH,O,
233,THÔNG BÁO,Np,B-PER,
233,VỀ,Np,I-PER,
233,4,M,O,
233,CA,Np,B-MISC,
233,BỆNH,Np,I-MISC,
233,TỪ,E,O,
233,219,M,O,
233,-,CH,O,
233,222,N,O,
233,:,CH,O,
233,BN219,Np,B-LOC,B-BN
233,(,CH,O,
233,BN219,Ny,O,B-BN
233,),CH,O,
233,-,CH,O,
233,nữ,N,O,B-SEX
233,",",CH,O,
233,59,M,O,B-AGE
233,tuổi,N,O,
233,",",CH,O,
233,quê,N,B-LOC,
233,Hưng Yên,Np,I-LOC,B-ADD
233,",",CH,O,
233,đi,V,O,
233,chăm sóc,V,O,B-R
233,người bệnh,N,O,I-R
233,tại,E,O,
233,Khoa,Np,B-LOC,B-HOS
233,Thần kinh,N,O,I-HOS
233,",",CH,O,I-HOS
233,BV,Np,B-PER,I-HOS
233,Bạch Mai,Np,I-PER,I-HOS
233,",",CH,O,
233,cùng,A,O,B-R
233,phòng,N,O,I-R
233,với,E,O,
233,BN133,Np,B-LOC,B-BN
233,ngày,N,O,
233,16/3,M,O,B-TIME
233,.,CH,O,
234,BN220,Np,B-PER,B-BN
234,-,CH,O,
234,nam,N,O,B-SEX
234,",",CH,O,
234,20,M,O,B-AGE
234,tuổi,N,O,
234,",",CH,O,
234,từ,E,O,B-R
234,Pháp,Np,B-LOC,B-LOC
234,về,V,O,
234,nước,N,O,
234,ngày,N,B-LOC,
234,17/3,M,I-LOC,B-TIME
234,.,CH,O,
235,BN221,Np,B-PER,B-BN
235,-,CH,O,
235,nữ,N,O,B-SEX
235,",",CH,O,
235,24,M,O,B-AGE
235,tuổi,N,O,
235,",",CH,O,
235,du học sinh,N,O,B-R
235,tại,E,O,
235,Canada,Np,B-LOC,B-LOC
235,",",CH,B-LOC,
235,ngày,N,I-LOC,
235,24/3,M,I-LOC,B-TIME
235,về,V,O,
235,nước,N,O,
235,",",CH,O,
235,có,V,O,
235,quá cảnh,N,O,B-R
235,ở,E,O,
235,Đài Bắc,Np,B-LOC,B-LOC
235,",",CH,O,I-LOC
235,Đài Loan,Np,B-LOC,I-LOC
235,.,CH,O,
236,BN222,Np,B-PER,B-BN
236,-,CH,O,
236,nữ,N,O,B-SEX
236,",",CH,O,
236,28,M,O,B-AGE
236,tuổi,N,O,
236,ở,E,O,
236,Phúc Lợi,Np,B-LOC,B-ADD
236,",",CH,B-LOC,I-ADD
236,Long Biên,Np,I-LOC,I-ADD
236,",",CH,O,I-ADD
236,Hà Nội,Np,B-LOC,I-ADD
236,",",CH,O,
236,sống,V,O,B-R
236,và,C,O,
236,làm việc,V,O,B-R
236,tại,E,O,
236,Mỹ,Np,B-LOC,B-LOC
236,",",CH,B-LOC,
236,ngày,N,I-LOC,
236,20/3,M,I-LOC,B-TIME
236,về,E,O,B-R
236,Việt Nam,Np,B-LOC,B-LOC
236,trên,E,O,
236,chuyến,N,O,
236,bay,V,O,
236,mang,V,O,
236,số hiệu,N,B-LOC,
236,JL751,Np,I-LOC,B-FLIGHT
236,.,CH,O,
237,Việt Nam,Np,B-LOC,
237,công bố,V,O,
237,12,M,O,
237,trường hợp,N,O,
237,được,V,O,
237,chữa,V,O,
237,khỏi,V,O,
237,bệnh,N,B-LOC,
237,COVID,Np,I-LOC,
237,-,CH,O,
237,19,M,O,
